CongNum,icpsr,StateCode,District,StateNm,PartyCode,ICPSRocc,Name,449,371,611,724,885,853,199,334,802,51,460,668,600,231,342,633,198,365,656,597,683,212,119,890,762,822,648,295,489,778,612,690,274,579,293,19,652,150,797,39,182,642,845,388,537,166,28,769,76,132
102,15090,41,1,ALABAMA,200,1,CALLAHAN,6,6,6,6,1,6,1,6,1,1,6,6,1,1,1,6,6,6,1,6,1,6,9,1,6,1,6,9,1,6,6,6,1,6,9,1,1,6,6,6,6,6,6,1,1,1,1,6,1,6
102,10717,41,2,ALABAMA,200,1,DICKINSON,9,1,9,1,6,6,1,6,1,1,1,6,9,1,1,6,1,6,9,6,1,6,9,6,6,6,6,6,1,9,6,6,1,6,6,1,1,6,9,6,6,6,9,1,1,1,1,6,1,1
102,15632,41,3,ALABAMA,100,1,BROWDER,1,1,1,6,6,1,6,1,1,1,1,6,6,1,6,6,1,6,1,6,1,6,1,1,1,6,1,6,6,1,1,1,1,6,1,1,1,1,1,6,1,1,6,1,1,1,1,9,1,1
102,11000,41,4,ALABAMA,100,1,BEVILL,1,1,1,6,1,1,6,1,1,1,1,9,6,1,6,6,1,6,9,6,1,6,1,1,1,6,1,6,6,1,1,1,1,6,9,1,1,1,1,6,1,1,1,1,1,1,1,9,1,9
102,29100,41,5,ALABAMA,100,1,CRAMER,1,1,1,6,9,6,6,1,1,1,6,6,1,1,6,6,1,6,1,6,1,6,1,1,1,6,1,6,6,1,1,1,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1,9,1,1
102,15022,41,6,ALABAMA,100,1,ERDREICH,1,1,1,6,1,6,6,1,1,1,1,6,1,1,6,1,1,6,1,6,1,6,1,1,6,6,6,6,6,6,1,1,1,6,1,1,1,1,1,6,1,6,6,1,1,1,1,6,1,6
102,15416,41,7,ALABAMA,100,1,HARRIS,1,1,1,6,1,1,6,1,1,1,1,6,1,1,6,6,1,6,1,6,1,6,1,1,6,6,1,6,6,6,1,1,1,6,1,1,1,1,1,6,1,1,6,1,1,1,1,9,1,1
102,14066,81,1,ALASKA,200,1,YOUNG,6,1,6,6,1,6,6,6,9,1,1,6,1,1,1,6,6,1,1,6,1,6,1,1,6,1,1,6,1,6,6,6,1,6,6,9,1,6,9,6,6,6,6,6,1,1,1,6,1,1
102,15440,61,1,ARIZONA,200,1,RHODES,6,1,6,1,6,6,1,6,9,1,1,6,1,1,1,1,6,6,1,6,1,6,1,6,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,1,1,1,1,6,1,6
102,10566,61,2,ARIZONA,100,1,UDALL,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,9,0,0,0
102,29101,61,2,ARIZONA,100,2,PASTOR,1,1,1,6,1,1,0,1,1,0,1,6,6,0,6,6,0,1,1,6,1,0,0,6,1,6,1,1,6,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,9,0,0,6,0,0
102,14454,61,3,ARIZONA,200,1,STUMP,6,6,6,6,6,6,1,6,6,6,6,6,1,6,1,1,6,6,1,6,6,1,6,6,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,6,1,1,1,1,1,6
102,15429,61,4,ARIZONA,200,1,KYL,6,6,6,1,6,6,1,6,6,1,6,6,1,1,1,1,1,6,1,6,6,6,1,6,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,1,1,1,1,6,1,6
102,15105,61,5,ARIZONA,200,1,KOLBE,6,1,6,1,6,6,1,6,9,1,1,6,1,1,6,6,6,6,9,6,1,1,1,6,6,1,6,6,1,6,6,6,9,6,6,1,1,6,6,6,6,6,6,1,1,1,1,1,1,6
102,12000,42,1,ARKANSA,100,1,ALEXANDER,1,1,1,6,1,9,6,1,9,1,1,1,6,1,6,6,6,1,9,1,1,6,9,1,1,9,9,1,6,1,1,9,1,6,1,1,1,1,9,1,1,1,1,1,1,1,1,1,9,1
102,14058,42,2,ARKANSA,100,1,THORNTON,1,1,1,1,1,1,6,1,1,1,9,6,6,1,6,6,1,1,1,6,1,6,9,1,1,6,1,6,6,1,1,1,1,6,9,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1
102,11020,42,3,ARKANSA,200,1,HAMMERSCHMI,1,6,6,6,6,6,1,6,1,1,9,6,1,1,1,6,6,1,9,6,1,6,1,6,6,1,6,6,1,6,6,6,1,6,6,1,1,1,6,9,6,6,6,1,1,1,1,6,1,6
102,14601,42,4,ARKANSA,100,1,ANTHONY,1,9,1,6,1,1,6,1,1,1,1,9,9,1,6,6,1,6,1,9,1,6,1,6,1,6,1,1,6,1,1,6,1,9,1,9,9,1,1,6,1,1,9,1,1,1,1,9,1,1
102,29103,71,1,CALIFOR,200,1,RIGGS,6,6,6,1,6,6,1,1,1,6,1,6,1,1,1,6,1,1,1,6,1,1,1,1,6,1,6,6,1,6,6,6,1,9,6,1,6,6,9,6,6,6,1,1,1,1,1,6,1,6
102,15420,71,2,CALIFOR,200,1,HERGER,6,6,6,1,6,6,1,6,1,6,6,6,1,1,1,1,1,1,9,6,6,1,1,6,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,6,1,1,1,6,1,6
102,14649,71,3,CALIFOR,100,1,MATSUI,1,6,1,6,1,1,9,9,1,1,1,1,6,1,6,1,6,1,1,1,1,6,1,6,1,6,1,1,6,1,1,1,1,1,1,1,1,9,1,9,1,1,1,1,1,1,1,1,1,9
102,14624,71,4,CALIFOR,100,1,FAZIO,1,1,1,6,1,1,6,1,1,1,1,1,6,1,6,6,1,6,1,1,1,6,1,6,1,6,1,1,6,1,1,1,1,6,1,1,1,1,1,1,1,1,9,9,1,1,1,9,1,1
102,15448,71,5,CALIFOR,100,1,PELOSI,1,1,1,6,1,1,6,1,1,1,1,1,6,1,6,1,1,6,1,1,1,6,1,1,1,6,1,1,6,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1
102,15011,71,6,CALIFOR,100,1,BOXER,9,9,1,6,9,1,6,9,9,1,9,1,6,1,9,1,1,6,1,6,6,6,9,9,9,9,6,1,9,1,1,1,1,9,9,1,1,1,1,1,9,1,9,1,9,1,1,9,1,1
102,14256,71,7,CALIFOR,100,1,MILLER,9,6,1,6,1,1,6,1,1,1,1,1,6,1,6,1,1,1,1,1,1,6,1,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,13011,71,8,CALIFOR,100,1,DELLUMS,1,6,1,6,1,9,6,1,1,1,1,1,6,1,6,1,1,6,1,1,6,6,1,1,1,6,1,1,6,1,1,1,1,1,9,1,6,1,1,1,1,1,6,1,1,1,1,1,1,1
102,14053,71,9,CALIFOR,100,1,STARK,1,1,1,6,6,1,6,1,1,1,1,1,6,1,6,1,1,6,1,1,6,6,1,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,9,1,1,1,9,1,1,1,1,1,1,1
102,10583,71,10,CALIFOR,100,1,EDWARDS,1,1,1,6,6,1,6,1,1,1,1,1,6,1,6,1,1,6,1,1,9,6,1,1,1,9,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,14837,71,11,CALIFOR,100,1,LANTOS,1,1,1,6,1,1,6,1,1,1,1,1,6,1,6,1,1,6,1,1,1,6,1,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,1,1
102,15600,71,12,CALIFOR,200,1,CAMPBELL,6,1,6,1,6,6,1,6,6,6,6,6,1,1,6,1,6,6,9,6,1,6,9,6,6,1,6,6,1,6,6,6,1,9,1,1,1,6,6,6,9,6,6,1,9,1,9,6,1,6
102,14257,71,13,CALIFOR,100,1,MINETA,1,6,1,6,6,1,6,1,1,1,1,1,6,1,6,6,1,6,9,1,6,6,1,1,1,6,1,1,6,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,29104,71,14,CALIFOR,200,1,DOOLITTLE,6,6,6,1,6,6,1,6,6,1,1,6,1,1,1,1,1,6,1,6,6,6,1,6,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,1,1,1,1,6,1,1
102,15635,71,15,CALIFOR,100,1,CONDIT,1,1,1,6,6,6,6,1,9,1,6,6,1,1,6,1,1,1,1,6,1,1,1,1,6,6,1,6,6,9,1,1,1,1,1,1,1,1,1,6,6,1,6,1,1,1,1,1,1,1
102,14444,71,16,CALIFOR,100,1,PANETTA,1,1,1,6,1,1,6,6,1,1,1,1,6,1,6,1,1,1,1,6,1,1,9,1,1,6,1,1,6,1,1,1,6,1,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1
102,29105,71,17,CALIFOR,100,1,DOOLEY,9,1,1,6,6,6,6,1,1,1,1,6,6,1,6,1,1,1,9,6,1,6,1,1,1,6,1,6,6,1,1,1,1,1,1,1,1,1,1,6,6,1,9,1,1,1,1,6,1,1
102,15032,71,18,CALIFOR,100,1,LEHMAN,1,1,1,6,1,6,6,1,1,1,1,6,6,1,6,1,1,1,9,6,1,6,9,1,1,6,1,1,6,1,1,1,1,9,1,1,1,1,1,6,6,1,9,1,1,1,1,1,9,1
102,14071,71,19,CALIFOR,200,1,LAGOMARSINO,6,1,6,1,6,6,1,6,1,1,6,6,1,1,1,6,1,1,1,6,6,9,1,6,6,1,6,6,1,6,6,6,1,9,6,1,1,6,6,6,6,6,6,6,1,1,9,6,1,6
102,14669,71,20,CALIFOR,200,1,THOMAS,6,6,9,1,6,6,1,6,1,1,1,6,1,1,1,1,6,1,9,1,1,6,1,6,6,1,1,6,1,6,6,6,1,9,6,1,1,6,6,6,6,6,6,1,1,1,1,6,1,1
102,15413,71,21,CALIFOR,200,1,GALLEGLY,6,1,6,1,6,6,1,6,1,1,6,6,1,1,1,6,1,6,1,6,1,6,9,1,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,6,1,1,1,6,1,6
102,14040,71,22,CALIFOR,200,1,MOORHEAD,6,1,6,1,6,6,1,6,6,6,1,6,1,1,1,6,1,6,1,6,1,6,1,6,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,1,1,1,1,6,1,6
102,14405,71,23,CALIFOR,100,1,BEILENSON,1,1,1,6,6,1,6,6,1,1,1,1,6,1,1,1,1,6,9,1,6,6,1,1,1,6,1,1,6,1,1,1,6,1,1,1,6,1,1,1,9,1,1,1,1,1,1,1,1,1
102,14280,71,24,CALIFOR,100,1,WAXMAN,1,6,1,6,6,1,6,1,1,1,1,1,6,1,1,1,1,6,1,1,6,6,9,1,1,6,1,1,6,1,1,1,6,9,1,1,6,1,1,1,9,1,1,1,1,1,1,1,1,1
102,10621,71,25,CALIFOR,100,1,ROYBAL,1,1,1,6,1,1,6,1,1,1,1,1,6,1,6,6,1,9,1,1,1,6,1,1,1,6,1,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1
102,15005,71,26,CALIFOR,100,1,BERMAN,1,6,1,9,1,1,6,1,1,1,1,1,6,1,6,1,1,6,1,1,1,6,1,6,1,6,1,1,6,1,1,1,1,1,9,1,6,1,1,1,1,1,1,1,1,1,1,6,1,1
102,15034,71,27,CALIFOR,100,1,LEVINE,1,9,9,9,1,1,9,1,9,9,9,1,9,1,6,1,1,6,9,9,1,6,9,6,1,6,1,1,9,1,9,1,9,9,9,9,6,9,9,1,9,1,1,9,9,9,9,9,1,1
102,14620,71,28,CALIFOR,100,1,DIXON,1,1,1,6,1,1,6,1,1,1,1,1,6,1,6,1,1,1,1,1,1,6,1,6,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1
102,29106,71,29,CALIFOR,100,1,WATERS,1,1,1,6,6,1,6,1,1,1,1,1,6,1,6,1,1,6,1,1,6,1,1,1,1,6,1,1,6,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1
102,14879,71,30,CALIFOR,100,1,MARTÍNEZ,1,1,1,6,1,1,6,1,1,1,1,9,6,1,9,1,1,9,1,1,1,6,1,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,6,9,1,9,1,1,1,9,1,1,1
102,14816,71,31,CALIFOR,100,1,DYMALLY,1,1,1,9,1,9,6,1,9,9,1,9,9,1,6,1,1,9,9,9,9,6,1,1,1,6,1,1,6,1,1,1,1,9,9,9,6,1,9,1,9,1,9,1,1,1,1,6,1,1
102,12001,71,32,CALIFOR,100,1,ANDERSON,1,6,1,1,1,1,6,1,1,1,1,1,6,1,6,6,6,1,9,6,1,6,1,1,1,6,1,1,6,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,14813,71,33,CALIFOR,200,1,DREIER,1,6,6,1,6,6,1,6,6,6,6,6,1,1,1,1,6,6,1,6,6,6,1,6,6,1,6,6,1,6,6,6,1,9,1,1,1,1,6,6,6,6,6,1,1,1,1,6,1,6
102,15070,71,34,CALIFOR,100,1,TORRES,1,1,1,6,1,1,6,1,1,1,1,1,6,1,6,1,6,1,9,1,1,6,9,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,6,1,1
102,14644,71,35,CALIFOR,200,1,LEWIS,6,6,6,1,6,6,1,6,9,1,1,6,1,1,1,6,6,6,1,6,1,6,1,6,6,1,1,9,9,6,6,6,1,9,9,1,1,6,6,6,6,6,1,1,1,1,1,6,1,1
102,10573,71,36,CALIFOR,100,1,BROWN,1,1,1,6,6,1,6,1,9,1,1,1,6,1,9,1,6,1,1,1,1,6,1,1,1,6,1,1,6,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,15040,71,37,CALIFOR,200,1,MCCANDLESS,6,6,6,1,6,6,1,6,1,1,6,6,1,1,1,6,6,6,1,6,1,1,9,6,6,1,6,6,1,6,6,6,1,6,6,1,1,6,6,6,6,6,6,1,1,1,1,6,1,6
102,14414,71,38,CALIFOR,200,1,DORNAN,1,6,6,1,6,6,1,6,6,6,1,6,1,1,1,6,1,9,1,6,6,6,1,6,6,1,6,6,9,6,6,6,1,9,1,1,1,1,6,6,6,6,6,1,1,1,1,6,1,6
102,14616,71,39,CALIFOR,200,1,DANNEMEYER,9,6,6,1,6,6,1,6,6,6,9,6,1,1,1,1,1,6,1,6,1,1,6,1,6,1,6,6,1,6,6,6,1,9,6,1,1,6,6,6,9,6,6,6,9,1,1,1,1,6
102,15601,71,40,CALIFOR,200,1,COX,6,6,6,1,6,6,1,6,1,6,6,6,1,1,1,1,1,6,9,6,6,6,1,6,6,1,6,6,1,6,6,6,1,6,1,1,1,6,6,6,9,6,6,1,1,1,1,6,1,6
102,14839,71,41,CALIFOR,200,1,LOWERY,9,1,9,1,1,6,1,6,1,1,6,9,9,1,1,6,6,6,1,1,1,6,1,6,9,1,1,6,1,9,9,6,1,6,6,1,1,6,9,6,6,6,1,1,1,1,1,9,1,1
102,15621,71,42,CALIFOR,200,1,ROHRABACHER,6,6,6,1,6,6,1,6,6,6,6,6,1,1,1,1,1,6,1,6,1,6,1,6,6,1,6,6,1,6,6,6,1,1,6,1,1,6,6,6,6,6,1,6,1,1,1,6,1,6
