CongNum,icpsr,StateCode,District,StateNm,PartyCode,ICPSRocc,Name,69,237,294,554,1082,451,945,295,116,499,308,710,895,909,102,371,554,281,504,546,1138,1100,935,874,874,524,391,872,712,61,883,54,358,47,437,672,270,20,889,968,538,964,600,1099,615,42,726,1175,641,1100
108,20300,41,1,ALABAMA,200,1,BONNER,1,1,6,6,1,6,6,1,1,6,6,1,1,1,1,1,6,1,6,6,9,6,6,1,1,1,6,1,1,1,1,1,1,6,1,1,6,1,1,1,6,1,9,6,1,1,6,1,1,6
108,29300,41,2,ALABAMA,200,1,EVERETT,1,1,6,6,1,6,9,1,1,6,1,1,1,1,1,1,6,1,6,6,6,6,6,6,6,1,1,1,1,1,6,1,1,6,1,1,6,1,1,1,6,1,1,6,1,1,6,1,1,6
108,20301,41,3,ALABAMA,200,1,ROGERS,1,1,6,6,1,6,6,1,1,6,1,1,1,1,1,1,6,1,6,6,6,6,6,6,6,1,6,1,1,1,1,1,1,6,1,1,6,1,1,1,6,1,1,6,1,9,6,1,1,6
108,29701,41,4,ALABAMA,200,1,ADERHOLT,1,1,6,6,1,6,6,1,1,6,1,9,1,9,1,1,6,1,6,6,6,6,6,1,1,1,6,1,9,1,1,1,1,6,1,1,6,1,1,1,6,1,1,6,1,1,6,1,1,6
108,29100,41,5,ALABAMA,100,1,CRAMER,1,1,1,6,1,1,6,1,1,1,6,1,1,1,6,1,6,1,1,6,1,6,1,1,1,1,6,6,1,6,1,1,6,6,1,6,6,1,6,1,6,1,1,6,1,1,6,1,1,6
108,29301,41,6,ALABAMA,200,1,BACHUS,1,1,6,6,1,1,6,1,1,6,1,1,1,1,1,1,6,1,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,6,1,1,6,1,9,1,6,1,1,6,1,1,6,1,1,6
108,20302,41,7,ALABAMA,100,1,DAVIS,1,1,1,1,1,1,6,1,1,1,6,1,1,9,6,1,1,1,1,1,1,1,1,6,6,1,6,6,1,6,1,1,6,6,1,6,1,1,6,1,1,1,1,1,9,1,1,1,1,1
108,14066,81,1,ALASKA,200,1,YOUNG,1,1,6,6,1,6,6,1,1,9,9,1,1,1,1,1,6,1,6,9,6,9,6,6,6,1,9,1,1,1,1,1,1,6,1,9,6,1,1,1,6,1,1,9,1,9,6,9,1,9
108,20303,61,1,ARIZONA,200,1,RENZI,1,1,6,6,1,6,6,1,1,6,6,1,1,1,1,1,6,1,6,6,6,6,6,1,1,1,6,1,1,1,1,1,1,6,1,1,6,1,1,1,6,1,1,6,1,1,6,1,1,6
108,20304,61,2,ARIZONA,200,1,FRANKS,1,1,6,6,1,6,6,1,1,6,1,1,1,1,1,1,6,1,6,6,6,6,6,6,6,1,1,6,1,1,1,1,1,6,1,1,6,1,1,1,6,1,1,6,1,1,6,1,1,6
